id_event1,id_event2
673ef5fda8abb4bb28001234,673ef5fd758874998f001234
673ef5fd15d4e891d7001234,673ef5fdc559da2ba9001234
673ef5fd15d4e891d7001234,673ef5fd8bb88f80d3001234
673ef5fdc203d8a151001234,673ef5fde48e132073001234
673ef5fdc203d8a151001234,673ef5fd03f5446139001234
673ef5fd67f7fb873e001234,673ef5fd3214a6d842001234
673ef5fd9a96876e2f001234,673ef5fdd961e9f236001234
673ef5fd941e1aaaba001234,673ef5fde74c0d42b4001234
673ef5fd941e1aaaba001234,673ef5fd76dc611d6e001234
673ef5fd9431c87f27001234,673ef5fd8d9a0adb7c001234
673ef5fdd07e70efcf001234,673ef5fdb865367fc4001234
673ef5fd7fe1f8abaa001234,673ef5fd88a199611a001234
673ef5fd0353ab4cbe001234,673ef5fd414e773d5b001234
673ef5fdf1b6f2857f001234,673ef5fdb3b43aeeac001234
673ef5fdab817c9349001234,673ef5fd7f24d24052001234
673ef5fdab817c9349001234,673ef5fd2291d2ec3b001234
673ef5fdef575e8837001234,673ef5fd9461cce28e001234
673ef5fd2050e03ca1001234,673ef5fde06f967fb0001234
673ef5fd25ddc0f8c9001234,673ef5fd979d472a84001234
673ef5fdcfee398643001234,673ef5fd14bfa6bb14001234
673ef5fd7d04bbbe54001234,673ef5fd556f391937001234
673ef5fda516a87cfc001234,673ef5fd4079016d94001234
673ef5fd854d9fca60001234,673ef5fdf33ba15eff001234
673ef5fdc410003ef1001234,673ef5fd96b9bff013001234
673ef5fdc410003ef1001234,673ef5fda3fb4fbf9a001234
673ef5fd55a7cf9c71001234,673ef5fdba2fd310dc001234
673ef5fd35051070e5001234,673ef5fd49ae49a23f001234
673ef5fdb534ba6823001234,673ef5fd9996535e07001234
673ef5fd05f971b5ec001234,673ef5fdfc3cf452d3001234
673ef5fdb5b41fac03001234,673ef5fd729c68884b001234
673ef5fde8c0653fea001234,673ef5fd83fa5a432a001234
673ef5fdff4d5fbbaf001234,673ef5fd918317b579001234
673ef5fde2230b8535001234,673ef5fd66be31e4c4001234
673ef5fd087408522c001234,673ef5fd1baff70e26001234
673ef5fd087408522c001234,673ef5fd3bbfdde884001234
673ef5fd10a7cdd970001234,673ef5fd5d44ee6f2c001234
673ef5fd3dc4876f3f001234,673ef5fdfe709c654e001234
673ef5fd2b8a61594b001234,673ef5fd052335232b001234
673ef5fdf3f27a3247001234,673ef5fd97d9811903001234
673ef5fdf3f27a3247001234,673ef5fdfbd7939d67001234
673ef5fd38913e1d6a001234,673ef5fd4a08142c38001234
673ef5fd63538fe6ef001234,673ef5fd697e382cfd001234
673ef5fd53fde96fcc001234,673ef5fda4a042cf4f001234
673ef5fd53fde96fcc001234,673ef5fd6aab127066001234
673ef5fd2bb232c0b1001234,673ef5fdd34ab169b7001234
673ef5fdba2fd310dc001234,673ef5fd65b9eea6e1001234
673ef5fdf4be00279e001234,673ef5fda8c88a0055001234
673ef5fd37f0e884fb001234,673ef5fd3a20f62a0a001234
673ef5fdd64a340bcb001234,673ef5fd41e7637e7b001234
673ef5fdd64a340bcb001234,673ef5fd2ac2406e83001234
673ef5fd298f95e1bf001234,673ef5fd051928341b001234
673ef5fddf877f3865001234,673ef5fd13f320e7b5001234
673ef5fddf877f3865001234,673ef5fdb3e3e393c7001234
673ef5fd5737034557001234,673ef5fdaebf7782a3001234
673ef5fd7dcd340d84001234,673ef5fd5b69b9cb83001234
673ef5fd7dcd340d84001234,673ef5fd0deb1c5481001234
673ef5fd97e8527fea001234,673ef5fd5ea1649a31001234
673ef5fd647bba3443001234,673ef5fde94f63f579001234
673ef5fdccb1d45fb7001234,673ef5fdc0c7c76d30001234
673ef5fdf387624df5001234,673ef5fdf69e505b08001234
673ef5fd15de21c670001234,673ef5fde995f98d56001234
673ef5fd6e2713a6ef001234,673ef5fd3de2334a31001234
673ef5fd6e2713a6ef001234,673ef5fdf9028faec7001234
673ef5fd1bb91f73e9001234,673ef5fdd96409bf89001234
673ef5fd3a0772443a001234,673ef5fd5caf41d623001234
673ef5fd58ae749f25001234,673ef5fd8df707a948001234
673ef5fd4e4b5fbbbb001234,673ef5fda760880003001234
673ef5fd8eefcfdf59001234,673ef5fdb0f2ad44d2001234
673ef5fd1728efbda8001234,673ef5fdf33ba15eff001234
673ef5fdcbcb58ac2e001234,673ef5fd6766aa2750001234
673ef5fd99c5e07b4d001234,673ef5fdb137fdd1f7001234
673ef5fddd45850574001234,673ef5fd3e313b9bad001234
673ef5fda86c450b76001234,673ef5fd2f29b6e3ab001234
673ef5fda86c450b76001234,673ef5fd495dabfd0c001234
673ef5fdc9892a9891001234,673ef5fde1696007be001234
673ef5fdf0e52b27a7001234,673ef5fd5f0f5e5f33001234
673ef5fd258be18e31001234,673ef5fda34bacf839001234
673ef5fd258be18e31001234,673ef5fdaace49c7d8001234
673ef5fddaca41214b001234,673ef5fdc9892a9891001234
673ef5fddaca41214b001234,673ef5fdb24d516bb6001234
673ef5fd08b255a5d4001234,673ef5fde97ee2054d001234
673ef5fdacc3e04046001234,673ef5fdb56a18e0ea001234
673ef5fd04ecb1fa28001234,673ef5fdf0935e4cd5001234
673ef5fdb2eeb7362e001234,673ef5fd5055cbf43f001234
673ef5fdb2f627fff1001234,673ef5fd277281aada001234
673ef5fdc3992e9a68001234,673ef5fd11f524c3fb001234
673ef5fd9cf81d8026001234,673ef5fdb4d168b481001234
673ef5fd44c4c17332001234,673ef5fdd4dd111a4f001234
673ef5fd44c4c17332001234,673ef5fdf033ab37c3001234
673ef5fd996a7fa078001234,673ef5fdef575e8837001234
673ef5fd996a7fa078001234,673ef5fd4c27cea852001234
673ef5fd996a7fa078001234,673ef5fd4e6cd95227001234
673ef5fd00ac8ed3b4001234,673ef5fd5f93f98352001234
673ef5fd00ac8ed3b4001234,673ef5fdaff0a6a452001234
673ef5fd58d4d1e7b1001234,673ef5fd069059b7ef001234
673ef5fd58d4d1e7b1001234,673ef5fd7d04bbbe54001234
673ef5fdeb6fdc36b2001234,673ef5fd90599c8fdd001234
673ef5fd3871bd6401001234,673ef5fd0e65972dce001234
673ef5fd3871bd6401001234,673ef5fd8216124282001234
673ef5fd45645a27c4001234,673ef5fd4e6cd95227001234
673ef5fd42e77b6363001234,673ef5fd9d7311ba45001234
673ef5fd051e4e127b001234,673ef5fd4079016d94001234
673ef5fd9cc138f8dc001234,673ef5fd88a839f2f6001234
673ef5fdb7bb35b9c6001234,673ef5fd226d1f15ec001234
673ef5fdc5ab0bc60a001234,673ef5fd58e4d44e55001234
673ef5fdc5ab0bc60a001234,673ef5fd168908dd32001234
673ef5fdc5ab0bc60a001234,673ef5fd71560ce98c001234
673ef5fd67e103b076001234,673ef5fd28267ab848001234
673ef5fd67e103b076001234,673ef5fdfaacbcd5bf001234
673ef5fd9b698eb310001234,673ef5fd72da7fd6d1001234
673ef5fd8c7bbbba95001234,673ef5fd4e0d67e54a001234
673ef5fd5e9f92a01c001234,673ef5fd52dbb0686f001234
673ef5fd0ff39bbbf9001234,673ef5fd52292e0c76001234
673ef5fd30ef30b642001234,673ef5fde8c0653fea001234
673ef5fdab233b682e001234,673ef5fd4d6b3e38b9001234
673ef5fd0ff8033cf9001234,673ef5fda4f23670e1001234
673ef5fd68264bdb65001234,673ef5fd861dc9bd7f001234
673ef5fdbe3159ad04001234,673ef5fdec8ce6abb3001234
673ef5fd2291d2ec3b001234,673ef5fd571e0f7e2d001234
673ef5fd84117275be001234,673ef5fdc70daf2479001234
673ef5fdb5dc4e5d9b001234,673ef5fdfea9c11c4a001234
673ef5fd192fc044e7001234,673ef5fdcc42acc8ce001234
673ef5fd192fc044e7001234,673ef5fda9078e8653001234
673ef5fd17c276c8e7001234,673ef5fda1519de5b5001234
673ef5fd2dea61eed4001234,673ef5fd806beafe15001234
673ef5fd8fecb20817001234,673ef5fd7f975a56c7001234
673ef5fd8fecb20817001234,673ef5fd6351bf9dce001234
673ef5fd9fe8593a8a001234,673ef5fd1019c80916001234
673ef5fdca9c267dad001234,673ef5fd411ae1bf08001234
673ef5fd08d98638c6001234,673ef5fd6c14da109e001234
673ef5fd3328bdf9a4001234,673ef5fd2bd7f907b7001234
673ef5fde5841df216001234,673ef5fdea5a486c71001234
673ef5fde5841df216001234,673ef5fd4d6e474928001234
673ef5fdb4a528955b001234,673ef5fd9ac403da79001234
673ef5fdd6c651ddcd001234,673ef5fd07a96b1f61001234
673ef5fd4a47d2983c001234,673ef5fd955a1584af001234
673ef5fd9c82c7143c001234,673ef5fd25df35de87001234
673ef5fd500e75a036001234,673ef5fdb432f34c5a001234
673ef5fd07c5807d0d001234,673ef5fd8d420fa357001234
673ef5fdd14220ee66001234,673ef5fdc91591a8d4001234
673ef5fde7f8a7fb0b001234,673ef5fd77f959f119001234
673ef5fd788d986905001234,673ef5fde5e63da79f001234
673ef5fdc8ed21db4f001234,673ef5fdd47268e9db001234
673ef5fdc8ed21db4f001234,673ef5fdcedebb6e87001234
673ef5fdd4c2e4a329001234,673ef5fd155fa09596001234
673ef5fd5751ec3e9a001234,673ef5fdcb8da67674001234
673ef5fdd5cfead94f001234,673ef5fd9be40cee5b001234
673ef5fdd5cfead94f001234,673ef5fd42d6c7d614001234
673ef5fda5cdd4aa00001234,673ef5fdc3535febaf001234
673ef5fd217eedd1ba001234,673ef5fd9c01802ddb001234
673ef5fd217eedd1ba001234,673ef5fdaff0a6a452001234
673ef5fddf263d9962001234,673ef5fd4afd521d77001234
673ef5fddf263d9962001234,673ef5fd8b40665547001234
673ef5fde94550c93c001234,673ef5fd496e05e1ae001234
673ef5fde94550c93c001234,673ef5fdeefc9e10eb001234
673ef5fd0537fb40a6001234,673ef5fdfe2d010308001234
673ef5fd5f0f5e5f33001234,673ef5fd3a824154b1001234
673ef5fdccb0989662001234,673ef5fde077e1a544001234
673ef5fd470e7a4f01001234,673ef5fdc15da1f2b5001234
673ef5fdfa14d4fe2f001234,673ef5fd2290a7385e001234
673ef5fd88ae6372cf001234,673ef5fde5a4d6bf33001234
673ef5fd06997f04a7001234,673ef5fd4ea06fbc83001234
673ef5fd06997f04a7001234,673ef5fda760880003001234
673ef5fdeefc9e10eb001234,673ef5fda87ff679a2001234
673ef5fdeefc9e10eb001234,673ef5fdbad5f33780001234
673ef5fd5807a685d1001234,673ef5fdd1a69640d5001234
673ef5fd5807a685d1001234,673ef5fdc667d53acd001234
673ef5fd959a557f5f001234,673ef5fd4c56ff4ce4001234
673ef5fdf2201f5191001234,673ef5fda223c6b371001234
673ef5fd3a835d3215001234,673ef5fdad71c82b22001234
673ef5fdb7ee6f5f9a001234,673ef5fddca5672ff3001234
673ef5fdb7ee6f5f9a001234,673ef5fd653ac11ca6001234
673ef5fd86b122d435001234,673ef5fd2ba596643c001234
673ef5fd86b122d435001234,673ef5fddb8e1af0cb001234
673ef5fdc0f168ce89001234,673ef5fd11f524c3fb001234
673ef5fdf1c1592588001234,673ef5fd2823f47971001234
673ef5fdf1c1592588001234,673ef5fd061412e4a0001234
673ef5fde074133548001234,673ef5fdd77f00766f001234
673ef5fda8e864d04c001234,673ef5fda49e9411d6001234
673ef5fda8e864d04c001234,673ef5fd7e7757b1e1001234
673ef5fd7143d7fbad001234,673ef5fdd554f7bb7b001234
673ef5fd7143d7fbad001234,673ef5fddd055f53a4001234
673ef5fd72da7fd6d1001234,673ef5fd59c3301688001234
673ef5fd4b04a686b0001234,673ef5fd847cc55b70001234
673ef5fd4b04a686b0001234,673ef5fda97da629b0001234
673ef5fd3621f1454c001234,673ef5fde2c0be2456001234
673ef5fdc15da1f2b5001234,673ef5fdf2201f5191001234
673ef5fd2dace78f80001234,673ef5fd0189caa552001234
673ef5fd96ea64f3a1001234,673ef5fd97e8527fea001234
673ef5fd1141938ba2001234,673ef5fd52720e0035001234
673ef5fddc5689792e001234,673ef5fdd63fbf8c31001234
673ef5fd846c260d71001234,673ef5fd7f975a56c7001234
673ef5fd846c260d71001234,673ef5fdcb70ab3756001234
673ef5fdd58072be28001234,673ef5fd7bcdf75ad2001234
673ef5fdd58072be28001234,673ef5fd598b3e71ec001234
673ef5fdb6edc1cd1f001234,673ef5fda00e5eb097001234
